datetime,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,hour,day_of_week,month,day_of_year
2024-07-02 20:00:00,34.4,84.9,39.0,31.0,778.6,27.0,62.8,5.0,20,1,7,184
2024-07-02 21:00:00,12.4,37.9,19.9,40.0,282.1,27.7,57.7,3.6,21,1,7,184
2024-07-02 22:00:00,27.9,39.9,16.5,45.2,388.4,28.4,67.0,3.1,22,1,7,184
2024-07-02 23:00:00,31.5,37.6,30.5,23.6,339.1,29.6,72.2,3.5,23,1,7,184
2024-07-03 00:00:00,28.1,32.7,37.8,31.3,464.5,29.4,66.3,4.3,0,2,7,185
2024-07-03 01:00:00,14.5,48.2,29.3,65.9,409.7,26.2,75.9,4.2,1,2,7,185
2024-07-03 02:00:00,23.3,25.9,23.6,36.3,557.6,26.6,62.6,3.4,2,2,7,185
2024-07-03 03:00:00,13.3,32.1,25.4,37.9,318.2,25.6,67.6,3.4,3,2,7,185
2024-07-03 04:00:00,39.1,38.9,37.2,53.9,375.0,26.8,65.9,3.9,4,2,7,185
2024-07-03 05:00:00,18.7,20.9,25.4,27.7,288.7,31.8,70.1,3.0,5,2,7,185
2024-07-03 06:00:00,37.8,78.8,15.8,33.3,392.3,29.3,70.5,3.0,6,2,7,185
2024-07-03 07:00:00,,,,,,,,,7,2,7,185
2024-07-03 08:00:00,,,,,,,,,8,2,7,185
2024-07-03 09:00:00,27.7,68.1,20.6,13.1,586.0,27.8,72.8,3.0,9,2,7,185
2024-07-03 10:00:00,28.8,41.0,17.6,25.2,416.2,31.1,68.2,3.9,10,2,7,185
2024-07-03 11:00:00,20.1,31.5,28.6,22.7,503.2,30.8,73.3,4.9,11,2,7,185
2024-07-03 12:00:00,26.7,32.4,10.3,32.2,425.0,29.4,74.0,3.5,12,2,7,185
2024-07-03 13:00:00,22.4,19.8,12.6,23.4,270.8,29.3,66.6,3.5,13,2,7,185
2024-07-03 14:00:00,,,,,,,,,14,2,7,185
2024-07-03 15:00:00,13.3,36.3,22.0,36.2,387.8,28.3,67.5,3.3,15,2,7,185
2024-07-03 16:00:00,27.8,35.6,12.1,48.2,360.0,31.0,71.4,4.3,16,2,7,185
2024-07-03 17:00:00,21.9,44.9,18.6,49.5,373.5,28.5,59.0,4.7,17,2,7,185
2024-07-03 18:00:00,39.5,54.0,52.4,44.3,1163.0,33.1,64.0,3.4,18,2,7,185
2024-07-03 19:00:00,57.5,36.9,35.9,29.5,736.9,32.3,69.9,4.3,19,2,7,185
2024-07-03 20:00:00,66.4,76.9,48.6,35.2,801.9,29.0,53.5,4.8,20,2,7,185
2024-07-03 21:00:00,23.9,47.9,15.8,28.1,217.4,29.3,61.3,4.8,21,2,7,185
2024-07-03 22:00:00,23.4,40.7,14.6,19.6,496.9,34.3,63.4,4.1,22,2,7,185
2024-07-03 23:00:00,30.1,29.6,26.2,49.5,934.6,31.6,66.1,3.3,23,2,7,185
2024-07-04 00:00:00,17.0,42.0,21.9,32.9,593.0,30.0,64.6,4.3,0,3,7,186
2024-07-04 01:00:00,27.4,86.0,12.7,18.6,347.0,30.2,64.7,4.5,1,3,7,186
2024-07-04 02:00:00,30.2,31.8,14.5,42.1,785.1,30.1,59.6,4.5,2,3,7,186
2024-07-04 03:00:00,31.4,20.7,33.2,31.1,399.3,29.8,75.1,4.9,3,3,7,186
2024-07-04 04:00:00,14.3,25.8,13.9,14.9,434.2,27.7,63.2,4.2,4,3,7,186
2024-07-04 05:00:00,20.4,37.1,26.6,19.6,365.5,29.0,56.7,3.9,5,3,7,186
2024-07-04 06:00:00,19.7,19.0,16.2,25.7,362.7,27.0,71.9,4.0,6,3,7,186
2024-07-04 07:00:00,39.6,48.5,28.8,37.0,302.6,31.3,62.4,3.6,7,3,7,186
2024-07-04 08:00:00,44.4,51.7,31.9,46.6,752.3,29.6,60.2,3.1,8,3,7,186
2024-07-04 09:00:00,60.2,73.0,13.8,46.0,543.4,31.4,69.6,4.4,9,3,7,186
2024-07-04 10:00:00,22.1,45.5,11.5,43.3,374.3,27.3,63.6,3.0,10,3,7,186
2024-07-04 11:00:00,22.1,39.8,19.8,33.5,429.9,32.7,67.1,3.1,11,3,7,186
2024-07-04 12:00:00,36.1,16.1,14.9,67.7,349.7,32.4,63.1,3.7,12,3,7,186
2024-07-04 13:00:00,28.0,40.5,27.2,45.0,428.6,26.7,63.9,4.9,13,3,7,186
2024-07-04 14:00:00,37.5,38.0,10.9,37.2,568.1,28.8,61.3,4.0,14,3,7,186
2024-07-04 15:00:00,27.9,33.2,23.4,42.6,447.2,29.0,60.2,3.4,15,3,7,186
2024-07-04 16:00:00,18.1,18.3,11.9,29.0,378.2,27.0,83.6,4.8,16,3,7,186
2024-07-04 17:00:00,17.2,24.3,17.0,33.2,381.6,29.3,62.1,4.1,17,3,7,186
2024-07-04 18:00:00,,,,,,,,,18,3,7,186
2024-07-04 19:00:00,56.2,30.2,67.3,29.1,555.4,28.9,71.9,4.4,19,3,7,186
2024-07-04 20:00:00,65.8,55.3,21.6,68.7,758.7,26.4,67.6,3.9,20,3,7,186
2024-07-04 21:00:00,44.6,24.2,18.4,36.1,486.3,31.4,66.3,4.5,21,3,7,186
2024-07-04 22:00:00,33.0,67.5,10.5,35.5,406.6,28.3,63.8,3.4,22,3,7,186
2024-07-04 23:00:00,36.3,29.2,33.6,50.7,348.7,28.5,64.2,3.3,23,3,7,186
2024-07-05 00:00:00,21.2,44.7,21.8,39.5,362.2,33.2,64.5,3.9,0,4,7,187
2024-07-05 01:00:00,17.9,18.9,19.9,25.0,480.1,30.6,71.7,3.6,1,4,7,187
2024-07-05 02:00:00,32.6,25.9,31.8,34.5,283.8,28.2,64.7,4.2,2,4,7,187
2024-07-05 03:00:00,28.6,31.2,20.0,21.7,309.0,27.4,71.7,4.6,3,4,7,187
2024-07-05 04:00:00,,,,,,,,,4,4,7,187
2024-07-05 05:00:00,28.4,26.7,19.8,24.5,398.8,31.6,65.0,4.5,5,4,7,187
2024-07-05 06:00:00,27.8,28.4,23.1,49.6,511.3,28.8,60.9,3.7,6,4,7,187
2024-07-05 07:00:00,,,,,,,,,7,4,7,187
2024-07-05 08:00:00,55.9,79.4,26.4,24.6,942.4,30.6,66.1,4.1,8,4,7,187
2024-07-05 09:00:00,44.6,51.0,37.8,32.7,481.4,31.0,66.0,4.8,9,4,7,187
2024-07-05 10:00:00,32.6,35.0,20.9,39.6,425.5,29.1,75.3,4.4,10,4,7,187
2024-07-05 11:00:00,29.5,35.7,18.2,21.1,349.9,27.6,68.1,3.3,11,4,7,187
2024-07-05 12:00:00,22.0,36.4,11.6,27.8,647.2,29.9,68.6,3.2,12,4,7,187
2024-07-05 13:00:00,31.7,29.6,32.0,35.7,583.7,30.7,66.3,4.1,13,4,7,187
2024-07-05 14:00:00,16.6,27.5,15.0,58.4,415.2,28.8,62.1,3.7,14,4,7,187
2024-07-05 15:00:00,,,,,,,,,15,4,7,187
2024-07-05 16:00:00,17.7,42.9,20.2,43.7,140.3,30.5,58.9,4.6,16,4,7,187
2024-07-05 17:00:00,27.5,42.5,12.1,29.3,256.8,32.1,61.1,3.8,17,4,7,187
2024-07-05 18:00:00,35.3,50.8,52.9,28.1,407.7,29.0,62.1,3.2,18,4,7,187
2024-07-05 19:00:00,53.7,68.7,37.3,26.0,460.5,27.5,67.2,3.5,19,4,7,187
2024-07-05 20:00:00,45.0,51.5,54.4,29.6,1248.6,29.7,65.9,4.4,20,4,7,187
2024-07-05 21:00:00,15.7,30.6,17.8,43.8,267.7,33.2,56.7,4.3,21,4,7,187
2024-07-05 22:00:00,28.7,26.3,24.3,27.6,287.2,26.3,77.6,3.5,22,4,7,187
2024-07-05 23:00:00,21.3,28.7,10.2,66.4,299.5,25.2,69.8,3.7,23,4,7,187
2024-07-06 00:00:00,32.5,44.8,15.7,44.2,858.1,29.6,63.3,3.1,0,5,7,188
2024-07-06 01:00:00,25.0,30.8,12.0,37.2,386.2,29.0,67.9,4.9,1,5,7,188
2024-07-06 02:00:00,,,,,,,,,2,5,7,188
2024-07-06 03:00:00,18.7,19.4,22.1,55.4,414.8,29.3,64.1,4.9,3,5,7,188
2024-07-06 04:00:00,20.9,27.3,15.1,58.7,217.0,31.8,67.7,4.6,4,5,7,188
2024-07-06 05:00:00,21.7,27.8,25.3,21.6,623.2,29.7,67.8,3.7,5,5,7,188
2024-07-06 06:00:00,32.2,23.3,13.9,26.0,443.8,31.4,71.2,4.4,6,5,7,188
2024-07-06 07:00:00,61.9,45.2,38.2,44.4,569.1,24.8,66.1,3.9,7,5,7,188
2024-07-06 08:00:00,29.4,39.5,44.4,50.1,1000.9,28.7,67.3,5.0,8,5,7,188
2024-07-06 09:00:00,51.7,46.0,40.0,30.5,532.0,28.2,64.7,4.3,9,5,7,188
2024-07-06 10:00:00,,,,,,,,,10,5,7,188
2024-07-06 11:00:00,17.4,22.5,8.9,35.5,354.8,30.0,61.9,4.3,11,5,7,188
2024-07-06 12:00:00,18.7,26.6,22.9,62.1,543.5,29.6,61.7,3.4,12,5,7,188
2024-07-06 13:00:00,,,,,,,,,13,5,7,188
2024-07-06 14:00:00,,,,,,,,,14,5,7,188
2024-07-06 15:00:00,28.2,32.3,15.4,36.0,287.0,30.0,70.8,3.2,15,5,7,188
2024-07-06 16:00:00,23.4,24.5,30.9,47.1,352.2,31.8,63.8,3.6,16,5,7,188
2024-07-06 17:00:00,,,,,,,,,17,5,7,188
2024-07-06 18:00:00,55.2,89.9,39.7,56.9,1003.3,30.5,64.3,5.0,18,5,7,188
2024-07-06 19:00:00,48.6,70.9,36.3,48.7,441.6,34.4,65.5,4.9,19,5,7,188
2024-07-06 20:00:00,54.7,63.5,29.7,33.6,1142.8,28.4,74.2,4.7,20,5,7,188
2024-07-06 21:00:00,24.4,37.2,23.4,35.0,579.1,27.1,63.8,4.0,21,5,7,188
2024-07-06 22:00:00,,,,,,,,,22,5,7,188
2024-07-06 23:00:00,34.3,41.3,16.9,55.8,347.3,33.5,67.5,4.1,23,5,7,188
2024-07-07 00:00:00,20.6,35.0,16.9,30.3,316.8,28.5,65.8,3.9,0,6,7,189
2024-07-07 01:00:00,18.6,40.7,22.9,29.5,446.3,32.5,60.7,3.4,1,6,7,189
2024-07-07 02:00:00,23.3,21.3,25.4,27.8,599.3,28.7,68.1,4.9,2,6,7,189
2024-07-07 03:00:00,18.7,18.8,17.6,41.6,559.8,30.9,55.9,4.2,3,6,7,189
2024-07-07 04:00:00,,,,,,,,,4,6,7,189
2024-07-07 05:00:00,27.3,30.1,8.5,23.4,571.6,28.5,62.8,3.3,5,6,7,189
2024-07-07 06:00:00,27.3,25.1,14.1,33.9,557.5,33.5,64.4,3.9,6,6,7,189
2024-07-07 07:00:00,28.2,56.7,18.6,26.9,556.0,33.7,65.9,4.9,7,6,7,189
2024-07-07 08:00:00,31.9,25.3,35.2,39.6,586.7,27.7,72.4,4.5,8,6,7,189
2024-07-07 09:00:00,,,,,,,,,9,6,7,189
2024-07-07 10:00:00,28.6,25.5,16.7,65.5,538.9,31.6,66.3,3.8,10,6,7,189
2024-07-07 11:00:00,45.9,18.1,18.4,45.7,566.5,26.0,63.8,3.1,11,6,7,189
2024-07-07 12:00:00,35.1,46.2,13.6,45.5,852.0,29.8,63.9,3.7,12,6,7,189
2024-07-07 13:00:00,34.7,19.6,31.8,27.2,462.3,26.5,59.8,3.8,13,6,7,189
2024-07-07 14:00:00,16.2,24.7,29.1,90.6,432.5,31.1,55.0,3.6,14,6,7,189
2024-07-07 15:00:00,30.9,38.8,32.5,29.0,589.5,29.9,59.1,4.1,15,6,7,189
2024-07-07 16:00:00,24.2,35.8,23.4,26.0,712.2,29.0,71.3,3.4,16,6,7,189
2024-07-07 17:00:00,20.9,21.2,18.3,45.9,326.5,26.6,61.9,4.9,17,6,7,189
2024-07-07 18:00:00,,,,,,,,,18,6,7,189
2024-07-07 19:00:00,58.8,58.0,26.2,25.0,520.2,30.8,70.6,3.5,19,6,7,189
2024-07-07 20:00:00,51.5,107.0,24.5,83.3,782.6,29.7,52.3,4.3,20,6,7,189
2024-07-07 21:00:00,18.9,33.3,15.0,51.1,512.2,32.2,62.6,4.0,21,6,7,189
2024-07-07 22:00:00,30.7,28.3,22.2,34.7,295.1,32.0,60.0,3.5,22,6,7,189
2024-07-07 23:00:00,20.3,22.8,14.1,90.5,551.2,31.9,67.0,4.8,23,6,7,189
2024-07-08 00:00:00,25.9,23.3,17.2,48.2,341.3,28.7,68.0,3.5,0,0,7,190
2024-07-08 01:00:00,,,,,,,,,1,0,7,190
2024-07-08 02:00:00,22.7,43.9,21.5,86.8,548.8,27.8,72.8,3.7,2,0,7,190
2024-07-08 03:00:00,30.5,29.3,10.7,45.3,324.1,27.2,68.0,4.7,3,0,7,190
2024-07-08 04:00:00,17.8,34.5,13.1,44.5,256.6,32.1,66.5,4.2,4,0,7,190
2024-07-08 05:00:00,43.5,45.9,27.9,29.8,488.7,27.4,77.4,4.7,5,0,7,190
2024-07-08 06:00:00,14.1,14.4,27.5,35.5,375.9,27.2,54.6,3.7,6,0,7,190
2024-07-08 07:00:00,,,,,,,,,7,0,7,190
2024-07-08 08:00:00,,,,,,,,,8,0,7,190
2024-07-08 09:00:00,43.4,49.8,22.7,18.3,347.1,29.4,64.5,4.6,9,0,7,190
2024-07-08 10:00:00,23.5,22.7,13.9,60.2,580.2,34.4,61.7,3.6,10,0,7,190
2024-07-08 11:00:00,23.9,23.2,16.0,24.5,691.4,27.8,62.0,3.6,11,0,7,190
2024-07-08 12:00:00,27.5,33.7,10.7,34.0,533.2,30.7,63.8,3.9,12,0,7,190
2024-07-08 13:00:00,22.6,59.6,19.9,31.0,539.6,29.9,71.2,3.5,13,0,7,190
2024-07-08 14:00:00,,,,,,,,,14,0,7,190
2024-07-08 15:00:00,31.2,42.6,13.1,45.9,338.9,28.2,75.3,3.6,15,0,7,190
2024-07-08 16:00:00,31.5,27.5,31.5,34.8,416.7,29.3,65.2,4.2,16,0,7,190
2024-07-08 17:00:00,18.2,24.3,22.5,26.7,515.3,30.0,71.1,3.9,17,0,7,190
2024-07-08 18:00:00,42.7,41.5,41.7,37.0,920.5,26.9,59.1,3.6,18,0,7,190
2024-07-08 19:00:00,39.9,45.3,27.6,26.4,617.2,26.1,68.9,3.5,19,0,7,190
2024-07-08 20:00:00,32.3,28.3,32.7,28.1,598.7,29.7,67.2,4.0,20,0,7,190
2024-07-08 21:00:00,27.0,23.4,22.7,19.1,250.1,32.4,68.1,3.4,21,0,7,190
2024-07-08 22:00:00,20.7,24.6,19.2,29.1,474.8,29.0,61.8,3.7,22,0,7,190
2024-07-08 23:00:00,29.5,27.6,31.9,42.4,347.9,29.3,63.3,3.1,23,0,7,190
2024-07-09 00:00:00,17.4,29.9,16.7,35.6,356.1,32.0,58.8,4.6,0,1,7,191
2024-07-09 01:00:00,40.1,32.0,15.0,72.4,654.5,29.4,68.8,3.1,1,1,7,191
2024-07-09 02:00:00,18.3,28.6,22.4,99.6,466.4,31.3,71.7,4.7,2,1,7,191
2024-07-09 03:00:00,,,,,,,,,3,1,7,191
2024-07-09 04:00:00,30.4,15.9,24.8,25.1,500.0,28.6,51.6,4.7,4,1,7,191
2024-07-09 05:00:00,20.2,24.2,11.4,55.1,596.9,29.4,71.8,4.3,5,1,7,191
2024-07-09 06:00:00,30.9,21.5,22.4,40.1,239.9,30.5,65.6,4.0,6,1,7,191
2024-07-09 07:00:00,24.8,49.5,21.5,55.2,493.4,32.7,51.7,3.3,7,1,7,191
2024-07-09 08:00:00,55.5,56.6,31.8,41.1,545.3,29.5,56.5,3.5,8,1,7,191
2024-07-09 09:00:00,36.1,57.1,37.0,32.4,435.9,31.2,59.7,4.4,9,1,7,191
2024-07-09 10:00:00,20.0,36.0,18.9,32.5,359.9,30.4,65.0,4.0,10,1,7,191
2024-07-09 11:00:00,21.9,27.6,11.8,41.7,244.7,29.6,59.9,4.0,11,1,7,191
2024-07-09 12:00:00,30.5,24.6,13.1,32.2,514.0,28.9,60.5,3.3,12,1,7,191
2024-07-09 13:00:00,20.1,23.0,13.9,57.1,333.7,28.5,69.6,4.0,13,1,7,191
2024-07-09 14:00:00,19.1,18.3,9.2,20.8,414.0,35.8,70.9,4.2,14,1,7,191
2024-07-09 15:00:00,22.4,38.7,26.6,57.0,395.8,26.6,69.7,3.2,15,1,7,191
2024-07-09 16:00:00,16.8,27.3,18.7,16.6,460.7,26.8,56.8,4.9,16,1,7,191
2024-07-09 17:00:00,41.3,19.8,12.1,37.1,186.3,30.2,69.7,4.7,17,1,7,191
2024-07-09 18:00:00,36.3,40.3,53.8,30.7,803.0,30.1,62.6,3.6,18,1,7,191
2024-07-09 19:00:00,55.3,39.9,25.3,19.1,646.0,30.6,74.8,4.1,19,1,7,191
2024-07-09 20:00:00,45.9,52.4,35.3,15.4,792.6,28.0,66.3,4.1,20,1,7,191
2024-07-09 21:00:00,17.8,39.6,13.4,22.6,273.6,27.7,71.1,3.2,21,1,7,191
2024-07-09 22:00:00,23.9,25.9,8.9,35.7,441.2,29.1,67.8,3.9,22,1,7,191
2024-07-09 23:00:00,30.3,14.6,11.1,27.5,575.4,31.5,67.2,3.4,23,1,7,191
2024-07-10 00:00:00,22.3,26.8,15.1,23.2,411.2,27.6,62.9,3.7,0,2,7,192
2024-07-10 01:00:00,,,,,,,,,1,2,7,192
2024-07-10 02:00:00,,,,,,,,,2,2,7,192
2024-07-10 03:00:00,31.1,23.5,18.6,46.3,461.8,26.6,63.1,3.1,3,2,7,192
2024-07-10 04:00:00,20.6,30.2,8.8,24.7,460.9,27.1,62.6,4.3,4,2,7,192
2024-07-10 05:00:00,17.1,28.9,27.6,22.5,432.3,31.5,61.2,5.0,5,2,7,192
2024-07-10 06:00:00,19.6,28.1,19.1,27.7,384.1,28.5,68.8,3.3,6,2,7,192
2024-07-10 07:00:00,37.5,48.1,25.5,45.2,619.3,32.2,65.9,4.4,7,2,7,192
2024-07-10 08:00:00,,,,,,,,,8,2,7,192
2024-07-10 09:00:00,18.4,36.7,41.1,39.5,519.8,26.9,63.0,4.7,9,2,7,192
2024-07-10 10:00:00,23.5,42.8,26.5,24.0,487.6,30.6,72.0,4.4,10,2,7,192
2024-07-10 11:00:00,24.7,33.5,16.2,25.8,426.4,28.1,57.3,4.8,11,2,7,192
2024-07-10 12:00:00,21.7,36.3,12.5,41.4,572.2,28.9,68.7,3.1,12,2,7,192
2024-07-10 13:00:00,34.8,40.9,25.0,84.1,543.1,31.9,69.7,3.1,13,2,7,192
2024-07-10 14:00:00,26.8,33.2,11.0,24.5,422.2,27.1,63.2,3.3,14,2,7,192
2024-07-10 15:00:00,35.0,37.4,35.0,47.0,464.5,28.8,57.5,3.1,15,2,7,192
2024-07-10 16:00:00,,,,,,,,,16,2,7,192
2024-07-10 17:00:00,31.3,30.1,12.2,29.2,379.5,27.3,70.7,4.6,17,2,7,192
2024-07-10 18:00:00,69.4,48.2,20.7,54.1,775.0,28.7,73.6,4.8,18,2,7,192
2024-07-10 19:00:00,63.0,84.3,20.4,25.2,434.9,28.0,68.0,3.7,19,2,7,192
2024-07-10 20:00:00,30.6,67.3,33.5,22.2,795.4,29.1,61.7,4.9,20,2,7,192
2024-07-10 21:00:00,21.9,23.4,17.7,42.4,291.3,31.0,68.2,3.8,21,2,7,192
2024-07-10 22:00:00,21.3,31.7,11.5,66.7,301.1,28.2,67.3,3.3,22,2,7,192
2024-07-10 23:00:00,,,,,,,,,23,2,7,192
2024-07-11 00:00:00,28.6,32.0,10.8,20.2,383.7,30.9,60.1,3.8,0,3,7,193
2024-07-11 01:00:00,18.1,20.6,21.4,27.7,260.0,28.1,67.5,3.0,1,3,7,193
2024-07-11 02:00:00,,,,,,,,,2,3,7,193
2024-07-11 03:00:00,12.7,26.1,15.3,66.8,408.4,28.8,76.7,4.2,3,3,7,193
2024-07-11 04:00:00,,,,,,,,,4,3,7,193
2024-07-11 05:00:00,19.9,22.5,15.7,28.1,423.7,25.0,73.0,5.0,5,3,7,193
2024-07-11 06:00:00,23.6,23.4,15.1,68.5,459.5,27.3,71.5,4.7,6,3,7,193
2024-07-11 07:00:00,,,,,,,,,7,3,7,193
2024-07-11 08:00:00,49.2,30.5,27.7,27.8,407.4,30.2,70.7,3.1,8,3,7,193
2024-07-11 09:00:00,14.9,31.2,34.5,26.0,699.4,29.5,60.6,3.4,9,3,7,193
2024-07-11 10:00:00,23.1,27.5,14.7,22.0,278.9,30.9,63.6,3.7,10,3,7,193
2024-07-11 11:00:00,22.5,22.1,9.1,110.2,469.4,31.3,61.8,4.9,11,3,7,193
2024-07-11 12:00:00,20.3,21.4,24.7,62.6,646.1,31.6,63.7,4.8,12,3,7,193
2024-07-11 13:00:00,39.0,28.8,12.6,27.3,514.2,29.2,54.5,3.0,13,3,7,193
2024-07-11 14:00:00,17.8,17.8,11.8,70.9,459.5,29.8,73.5,5.0,14,3,7,193
2024-07-11 15:00:00,29.3,20.6,17.2,43.9,419.8,30.8,63.0,3.5,15,3,7,193
2024-07-11 16:00:00,25.9,51.7,19.4,42.9,345.1,28.1,68.4,4.6,16,3,7,193
2024-07-11 17:00:00,34.0,32.0,14.5,26.6,374.1,27.8,65.7,3.2,17,3,7,193
2024-07-11 18:00:00,34.3,40.2,26.0,28.9,588.2,32.7,63.2,3.4,18,3,7,193
2024-07-11 19:00:00,,,,,,,,,19,3,7,193
2024-07-11 20:00:00,58.2,59.6,51.5,16.2,704.4,30.7,59.9,4.4,20,3,7,193
2024-07-11 21:00:00,26.4,37.6,17.4,29.2,539.9,30.3,63.3,3.7,21,3,7,193
2024-07-11 22:00:00,,,,,,,,,22,3,7,193
2024-07-11 23:00:00,,,,,,,,,23,3,7,193
2024-07-12 00:00:00,25.7,14.9,15.7,27.9,556.0,28.9,60.8,3.2,0,4,7,194
2024-07-12 01:00:00,29.5,20.0,18.7,49.4,434.7,30.1,66.6,4.4,1,4,7,194
2024-07-12 02:00:00,18.7,28.9,20.4,15.6,435.8,30.3,68.7,3.3,2,4,7,194
2024-07-12 03:00:00,9.6,30.4,18.0,56.9,365.0,29.6,58.4,3.7,3,4,7,194
2024-07-12 04:00:00,26.8,20.9,12.8,24.9,390.8,30.0,59.9,4.6,4,4,7,194
2024-07-12 05:00:00,15.9,29.7,14.8,37.6,335.8,30.9,65.3,3.7,5,4,7,194
2024-07-12 06:00:00,12.5,22.8,22.2,42.0,389.6,30.8,63.5,4.8,6,4,7,194
2024-07-12 07:00:00,14.7,38.0,17.3,38.8,603.7,32.7,62.4,3.8,7,4,7,194
2024-07-12 08:00:00,43.9,56.1,21.9,34.2,1017.9,31.7,68.9,3.6,8,4,7,194
2024-07-12 09:00:00,35.7,54.2,31.8,21.7,686.0,29.7,65.2,5.0,9,4,7,194
2024-07-12 10:00:00,21.4,20.4,23.3,25.0,362.4,30.9,56.2,3.9,10,4,7,194
2024-07-12 11:00:00,34.8,20.0,16.1,53.1,374.7,30.5,60.3,4.5,11,4,7,194
2024-07-12 12:00:00,27.7,24.3,14.9,28.1,311.6,30.0,56.0,4.2,12,4,7,194
2024-07-12 13:00:00,37.2,27.3,10.8,34.2,327.4,27.9,63.4,3.4,13,4,7,194
2024-07-12 14:00:00,,,,,,,,,14,4,7,194
2024-07-12 15:00:00,22.7,37.6,27.3,50.3,332.8,25.5,55.5,3.2,15,4,7,194
2024-07-12 16:00:00,14.1,30.5,42.2,21.0,320.7,31.8,54.0,4.4,16,4,7,194
2024-07-12 17:00:00,21.4,31.1,19.7,51.5,323.1,30.3,74.2,4.0,17,4,7,194
2024-07-12 18:00:00,38.3,33.9,30.4,23.3,558.2,29.3,57.4,3.2,18,4,7,194
2024-07-12 19:00:00,49.8,70.3,22.4,53.5,974.2,28.8,62.7,4.5,19,4,7,194
2024-07-12 20:00:00,41.8,21.2,16.0,35.8,725.1,30.9,64.6,4.6,20,4,7,194
2024-07-12 21:00:00,27.6,35.3,18.3,28.5,354.6,33.3,64.9,4.5,21,4,7,194
2024-07-12 22:00:00,28.3,36.4,39.1,67.7,389.3,30.4,67.4,3.7,22,4,7,194
2024-07-12 23:00:00,,,,,,,,,23,4,7,194
2024-07-13 00:00:00,20.5,39.7,25.0,31.1,307.4,31.2,61.8,4.2,0,5,7,195
2024-07-13 01:00:00,17.0,26.6,18.5,51.6,253.5,28.0,65.1,4.1,1,5,7,195
2024-07-13 02:00:00,24.3,27.6,19.2,19.9,574.7,30.6,65.1,4.3,2,5,7,195
2024-07-13 03:00:00,,,,,,,,,3,5,7,195
2024-07-13 04:00:00,35.2,70.5,22.1,57.0,430.8,28.0,67.2,4.6,4,5,7,195
2024-07-13 05:00:00,20.7,40.5,13.8,25.7,506.8,28.8,60.9,5.0,5,5,7,195
2024-07-13 06:00:00,19.1,33.4,13.2,50.7,683.1,28.7,63.0,4.5,6,5,7,195
2024-07-13 07:00:00,29.4,30.9,22.7,36.6,491.4,29.8,57.4,3.9,7,5,7,195
2024-07-13 08:00:00,42.0,42.4,22.4,22.5,412.3,29.0,62.8,3.9,8,5,7,195
2024-07-13 09:00:00,32.3,31.8,19.8,45.8,703.6,30.1,60.8,3.1,9,5,7,195
2024-07-13 10:00:00,18.6,34.7,17.0,30.5,247.7,30.4,69.3,3.3,10,5,7,195
2024-07-13 11:00:00,37.2,28.3,13.9,23.3,389.1,32.1,56.7,3.5,11,5,7,195
2024-07-13 12:00:00,17.5,19.3,17.5,23.6,351.7,30.7,61.7,5.0,12,5,7,195
2024-07-13 13:00:00,22.8,27.8,10.1,17.9,470.8,28.2,61.4,4.5,13,5,7,195
2024-07-13 14:00:00,27.5,21.0,15.7,42.2,332.8,33.8,67.4,3.3,14,5,7,195
2024-07-13 15:00:00,13.8,28.3,11.5,24.7,551.3,28.2,57.7,4.0,15,5,7,195
2024-07-13 16:00:00,,,,,,,,,16,5,7,195
2024-07-13 17:00:00,16.4,27.3,17.8,33.4,475.4,30.8,64.4,3.6,17,5,7,195
2024-07-13 18:00:00,52.0,61.1,17.4,24.6,566.9,35.4,68.7,4.2,18,5,7,195
2024-07-13 19:00:00,30.4,48.0,22.9,19.5,816.2,30.4,59.8,4.2,19,5,7,195
2024-07-13 20:00:00,50.0,43.4,37.2,98.9,510.7,28.3,57.5,4.7,20,5,7,195
2024-07-13 21:00:00,,,,,,,,,21,5,7,195
2024-07-13 22:00:00,29.2,33.4,31.5,74.4,571.9,26.2,57.1,4.0,22,5,7,195
2024-07-13 23:00:00,,,,,,,,,23,5,7,195
2024-07-14 00:00:00,20.7,28.8,14.0,31.8,546.7,30.6,62.6,4.9,0,6,7,196
2024-07-14 01:00:00,18.7,39.6,12.7,38.8,380.4,26.7,66.9,4.0,1,6,7,196
2024-07-14 02:00:00,34.6,31.7,17.9,38.4,329.5,30.0,56.1,3.7,2,6,7,196
2024-07-14 03:00:00,18.0,27.1,10.0,75.5,403.7,26.9,62.3,3.6,3,6,7,196
2024-07-14 04:00:00,16.3,32.3,8.3,50.3,461.5,27.7,63.9,3.4,4,6,7,196
2024-07-14 05:00:00,27.1,30.6,14.2,26.1,216.4,30.8,59.5,4.9,5,6,7,196
2024-07-14 06:00:00,17.5,33.4,15.9,41.6,448.4,28.1,62.0,4.2,6,6,7,196
2024-07-14 07:00:00,25.1,21.8,25.9,49.8,433.8,32.2,68.2,3.6,7,6,7,196
2024-07-14 08:00:00,21.6,25.1,20.2,22.6,402.6,28.4,61.3,4.5,8,6,7,196
2024-07-14 09:00:00,28.9,54.1,39.1,44.0,675.9,31.8,62.0,3.6,9,6,7,196
2024-07-14 10:00:00,21.7,17.0,9.9,61.8,572.8,34.1,68.2,4.0,10,6,7,196
2024-07-14 11:00:00,23.9,30.1,11.2,25.6,409.1,28.1,62.7,3.1,11,6,7,196
